,DATUM,ID_MASCHINE,MSTART,MENDE,MP1_START,MP1_ENDE,MP2_START,MP2_ENDE,MP3_START,MP3_ENDE,MZEIT_MIN,KURZBEZ,AENDERUNG_DATUM,AENDERUNG_USER
1511,2020-06-12 00:00:00,2,2020-06-12 06:00:00,2020-06-12 20:00:00,2020-06-12 09:00:00,2020-06-12 12:15:00,2020-06-12 16:30:00,2020-06-12 19:45:00,2020-06-12 00:00:00,2020-06-12 00:00:00,450,,2020-01-23 16:03:30,PP
1512,2020-06-13 00:00:00,2,2020-06-13 00:00:00,2020-06-13 00:00:00,2020-06-13 00:00:00,2020-06-13 00:00:00,2020-06-13 00:00:00,2020-06-13 00:00:00,2020-06-13 00:00:00,2020-06-13 00:00:00,0,,2020-01-23 16:03:30,PP
1513,2020-06-14 00:00:00,2,2020-06-14 00:00:00,2020-06-14 00:00:00,2020-06-14 00:00:00,2020-06-14 00:00:00,2020-06-14 00:00:00,2020-06-14 00:00:00,2020-06-14 00:00:00,2020-06-14 00:00:00,0,,2020-01-23 16:03:30,PP
1514,2020-06-15 00:00:00,2,2020-06-15 06:00:00,2020-06-15 22:30:00,2020-06-15 09:00:00,2020-06-15 12:15:00,2020-06-15 16:30:00,2020-06-15 19:45:00,2020-06-15 00:00:00,2020-06-15 00:00:00,600,,2020-01-23 16:03:30,PP
1515,2020-06-16 00:00:00,2,2020-06-16 06:00:00,2020-06-16 22:30:00,2020-06-16 09:00:00,2020-06-16 12:15:00,2020-06-16 16:30:00,2020-06-16 19:45:00,2020-06-16 00:00:00,2020-06-16 00:00:00,600,,2020-01-23 16:03:30,PP
1516,2020-06-17 00:00:00,2,2020-06-17 06:00:00,2020-06-17 22:30:00,2020-06-17 09:00:00,2020-06-17 12:15:00,2020-06-17 16:30:00,2020-06-17 19:45:00,2020-06-17 00:00:00,2020-06-17 00:00:00,600,,2020-01-23 16:03:30,PP
1517,2020-06-18 00:00:00,2,2020-06-18 06:00:00,2020-06-18 22:30:00,2020-06-18 09:00:00,2020-06-18 12:15:00,2020-06-18 16:30:00,2020-06-18 19:45:00,2020-06-18 00:00:00,2020-06-18 00:00:00,600,,2020-01-23 16:03:30,PP
1518,2020-06-19 00:00:00,2,2020-06-19 06:00:00,2020-06-19 20:00:00,2020-06-19 09:00:00,2020-06-19 12:15:00,2020-06-19 16:30:00,2020-06-19 19:45:00,2020-06-19 00:00:00,2020-06-19 00:00:00,450,,2020-01-23 16:03:30,PP
1519,2020-06-20 00:00:00,2,2020-06-20 00:00:00,2020-06-20 00:00:00,2020-06-20 00:00:00,2020-06-20 00:00:00,2020-06-20 00:00:00,2020-06-20 00:00:00,2020-06-20 00:00:00,2020-06-20 00:00:00,0,,2020-01-23 16:03:30,PP
1520,2020-06-21 00:00:00,2,2020-06-21 00:00:00,2020-06-21 00:00:00,2020-06-21 00:00:00,2020-06-21 00:00:00,2020-06-21 00:00:00,2020-06-21 00:00:00,2020-06-21 00:00:00,2020-06-21 00:00:00,0,,2020-01-23 16:03:30,PP
1521,2020-06-22 00:00:00,2,2020-06-22 06:00:00,2020-06-22 22:30:00,2020-06-22 09:00:00,2020-06-22 12:15:00,2020-06-22 16:30:00,2020-06-22 19:45:00,2020-06-22 00:00:00,2020-06-22 00:00:00,600,,2020-01-23 16:03:30,PP
1522,2020-06-23 00:00:00,2,2020-06-23 06:00:00,2020-06-23 22:30:00,2020-06-23 09:00:00,2020-06-23 12:15:00,2020-06-23 16:30:00,2020-06-23 19:45:00,2020-06-23 00:00:00,2020-06-23 00:00:00,600,,2020-01-23 16:03:30,PP
1523,2020-06-24 00:00:00,2,2020-06-24 06:00:00,2020-06-24 22:30:00,2020-06-24 09:00:00,2020-06-24 12:15:00,2020-06-24 16:30:00,2020-06-24 19:45:00,2020-06-24 00:00:00,2020-06-24 00:00:00,600,,2020-01-23 16:03:30,PP
1524,2020-06-25 00:00:00,2,2020-06-25 06:00:00,2020-06-25 22:30:00,2020-06-25 09:00:00,2020-06-25 12:15:00,2020-06-25 16:30:00,2020-06-25 19:45:00,2020-06-25 00:00:00,2020-06-25 00:00:00,600,,2020-01-23 16:03:30,PP
1525,2020-06-26 00:00:00,2,2020-06-26 06:00:00,2020-06-26 20:00:00,2020-06-26 09:00:00,2020-06-26 12:15:00,2020-06-26 16:30:00,2020-06-26 19:45:00,2020-06-26 00:00:00,2020-06-26 00:00:00,450,,2020-01-23 16:03:30,PP
1526,2020-06-27 00:00:00,2,2020-06-27 00:00:00,2020-06-27 00:00:00,2020-06-27 00:00:00,2020-06-27 00:00:00,2020-06-27 00:00:00,2020-06-27 00:00:00,2020-06-27 00:00:00,2020-06-27 00:00:00,0,,2020-01-23 16:03:30,PP
1527,2020-06-28 00:00:00,2,2020-06-28 00:00:00,2020-06-28 00:00:00,2020-06-28 00:00:00,2020-06-28 00:00:00,2020-06-28 00:00:00,2020-06-28 00:00:00,2020-06-28 00:00:00,2020-06-28 00:00:00,0,,2020-01-23 16:03:30,PP
1528,2020-06-29 00:00:00,2,2020-06-29 06:00:00,2020-06-29 22:30:00,2020-06-29 09:00:00,2020-06-29 12:15:00,2020-06-29 16:30:00,2020-06-29 19:45:00,2020-06-29 00:00:00,2020-06-29 00:00:00,600,,2020-01-23 16:03:30,PP
1529,2020-06-30 00:00:00,2,2020-06-30 06:00:00,2020-06-30 22:30:00,2020-06-30 09:00:00,2020-06-30 12:15:00,2020-06-30 16:30:00,2020-06-30 19:45:00,2020-06-30 00:00:00,2020-06-30 00:00:00,600,,2020-01-23 16:03:30,PP
1530,2020-07-01 00:00:00,2,2020-07-01 06:00:00,2020-07-01 22:30:00,2020-07-01 09:00:00,2020-07-01 12:15:00,2020-07-01 16:30:00,2020-07-01 19:45:00,2020-07-01 00:00:00,2020-07-01 00:00:00,600,,2020-01-23 16:03:30,PP
1531,2020-07-02 00:00:00,2,2020-07-02 06:00:00,2020-07-02 22:30:00,2020-07-02 09:00:00,2020-07-02 12:15:00,2020-07-02 16:30:00,2020-07-02 19:45:00,2020-07-02 00:00:00,2020-07-02 00:00:00,600,,2020-01-23 16:03:30,PP
1532,2020-07-03 00:00:00,2,2020-07-03 06:00:00,2020-07-03 20:00:00,2020-07-03 09:00:00,2020-07-03 12:15:00,2020-07-03 16:30:00,2020-07-03 19:45:00,2020-07-03 00:00:00,2020-07-03 00:00:00,450,,2020-01-23 16:03:30,PP
1533,2020-07-04 00:00:00,2,2020-07-04 00:00:00,2020-07-04 00:00:00,2020-07-04 00:00:00,2020-07-04 00:00:00,2020-07-04 00:00:00,2020-07-04 00:00:00,2020-07-04 00:00:00,2020-07-04 00:00:00,0,,2020-01-23 16:03:30,PP
1534,2020-07-05 00:00:00,2,2020-07-05 00:00:00,2020-07-05 00:00:00,2020-07-05 00:00:00,2020-07-05 00:00:00,2020-07-05 00:00:00,2020-07-05 00:00:00,2020-07-05 00:00:00,2020-07-05 00:00:00,0,,2020-01-23 16:03:30,PP
1535,2020-07-06 00:00:00,2,2020-07-06 06:00:00,2020-07-06 22:30:00,2020-07-06 09:00:00,2020-07-06 12:15:00,2020-07-06 16:30:00,2020-07-06 19:45:00,2020-07-06 00:00:00,2020-07-06 00:00:00,600,,2020-01-23 16:03:30,PP
1536,2020-07-06 00:00:00,4,2020-07-06 06:00:00,2020-07-06 14:00:00,2020-07-06 09:00:00,2020-07-06 10:30:00,2020-07-06 00:00:00,2020-07-06 00:00:00,2020-07-06 00:00:00,2020-07-06 00:00:00,390,,2020-07-06 12:09:07,PP
1537,2020-07-06 00:00:00,5,2020-07-06 00:00:00,2020-07-06 00:00:00,2020-07-06 00:00:00,2020-07-06 00:00:00,2020-07-06 00:00:00,2020-07-06 00:00:00,2020-07-06 00:00:00,2020-07-06 00:00:00,0,,2020-07-06 12:27:45,PP
1538,2020-07-06 00:00:00,6,2020-07-06 00:01:00,2020-07-06 23:59:00,2020-07-06 09:00:00,2020-07-06 10:30:00,2020-07-06 16:30:00,2020-07-06 19:00:00,2020-07-06 22:00:00,2020-07-06 23:30:00,1108,,2020-07-06 12:38:07,PP
1539,2020-07-07 00:00:00,2,2020-07-07 06:00:00,2020-07-07 22:30:00,2020-07-07 09:00:00,2020-07-07 12:15:00,2020-07-07 16:30:00,2020-07-07 19:45:00,2020-07-07 00:00:00,2020-07-07 00:00:00,600,,2020-01-23 16:03:30,PP
1540,2020-07-07 00:00:00,4,2020-07-07 06:00:00,2020-07-07 14:00:00,2020-07-07 09:00:00,2020-07-07 10:30:00,2020-07-07 00:00:00,2020-07-07 00:00:00,2020-07-07 00:00:00,2020-07-07 00:00:00,390,,2020-07-06 12:09:07,PP
1541,2020-07-07 00:00:00,6,2020-07-07 00:01:00,2020-07-07 23:59:00,2020-07-07 09:00:00,2020-07-07 10:30:00,2020-07-07 16:30:00,2020-07-07 19:00:00,2020-07-07 22:00:00,2020-07-07 23:30:00,1108,,2020-07-06 12:38:07,PP
1542,2020-07-08 00:00:00,2,2020-07-08 06:00:00,2020-07-08 22:30:00,2020-07-08 09:00:00,2020-07-08 12:15:00,2020-07-08 16:30:00,2020-07-08 19:45:00,2020-07-08 00:00:00,2020-07-08 00:00:00,600,,2020-01-23 16:03:30,PP
1543,2020-07-08 00:00:00,4,2020-07-08 06:00:00,2020-07-08 14:00:00,2020-07-08 09:00:00,2020-07-08 10:30:00,2020-07-08 00:00:00,2020-07-08 00:00:00,2020-07-08 00:00:00,2020-07-08 00:00:00,390,,2020-07-06 12:09:07,PP
1544,2020-07-08 00:00:00,6,2020-07-08 00:01:00,2020-07-08 23:59:00,2020-07-08 09:00:00,2020-07-08 10:30:00,2020-07-08 16:30:00,2020-07-08 19:00:00,2020-07-08 22:00:00,2020-07-08 23:30:00,1108,,2020-07-06 12:38:07,PP
1545,2020-07-09 00:00:00,2,2020-07-09 06:00:00,2020-07-09 22:30:00,2020-07-09 09:00:00,2020-07-09 12:15:00,2020-07-09 16:30:00,2020-07-09 19:45:00,2020-07-09 00:00:00,2020-07-09 00:00:00,600,,2020-01-23 16:03:30,PP
1546,2020-07-09 00:00:00,4,2020-07-09 06:00:00,2020-07-09 14:00:00,2020-07-09 09:00:00,2020-07-09 10:30:00,2020-07-09 00:00:00,2020-07-09 00:00:00,2020-07-09 00:00:00,2020-07-09 00:00:00,390,,2020-07-06 12:09:07,PP
1547,2020-07-09 00:00:00,6,2020-07-09 00:01:00,2020-07-09 23:59:00,2020-07-09 09:00:00,2020-07-09 10:30:00,2020-07-09 16:30:00,2020-07-09 19:00:00,2020-07-09 22:00:00,2020-07-09 23:30:00,1108,,2020-07-06 12:38:07,PP
1548,2020-07-10 00:00:00,2,2020-07-10 06:00:00,2020-07-10 20:00:00,2020-07-10 09:00:00,2020-07-10 12:15:00,2020-07-10 16:30:00,2020-07-10 19:45:00,2020-07-10 00:00:00,2020-07-10 00:00:00,450,,2020-01-23 16:03:30,PP
1549,2020-07-10 00:00:00,4,2020-07-10 06:00:00,2020-07-10 14:00:00,2020-07-10 09:00:00,2020-07-10 10:30:00,2020-07-10 00:00:00,2020-07-10 00:00:00,2020-07-10 00:00:00,2020-07-10 00:00:00,390,,2020-07-06 12:09:07,PP
1550,2020-07-10 00:00:00,6,2020-07-10 00:01:00,2020-07-10 20:00:00,2020-07-10 09:00:00,2020-07-10 10:30:00,2020-07-10 16:30:00,2020-07-10 19:00:00,2020-07-10 00:00:00,2020-07-10 00:00:00,959,,2020-07-06 12:38:07,PP
1551,2020-07-11 00:00:00,2,2020-07-11 06:00:00,2020-07-11 14:00:00,2020-07-11 09:00:00,2020-07-11 12:15:00,2020-07-11 00:00:00,2020-07-11 00:00:00,2020-07-11 00:00:00,2020-07-11 00:00:00,285,,2020-07-08 09:34:21,PP
1552,2020-07-12 00:00:00,2,2020-07-12 00:00:00,2020-07-12 00:00:00,2020-07-12 00:00:00,2020-07-12 00:00:00,2020-07-12 00:00:00,2020-07-12 00:00:00,2020-07-12 00:00:00,2020-07-12 00:00:00,0,,2020-01-23 16:03:30,PP
1553,2020-07-13 00:00:00,2,2020-07-13 06:00:00,2020-07-13 22:30:00,2020-07-13 09:00:00,2020-07-13 12:15:00,2020-07-13 16:30:00,2020-07-13 19:45:00,2020-07-13 00:00:00,2020-07-13 00:00:00,600,,2020-01-23 16:03:30,PP
1554,2020-07-14 00:00:00,2,2020-07-14 06:00:00,2020-07-14 22:30:00,2020-07-14 09:00:00,2020-07-14 12:15:00,2020-07-14 16:30:00,2020-07-14 19:45:00,2020-07-14 00:00:00,2020-07-14 00:00:00,600,,2020-01-23 16:03:30,PP
1555,2020-07-15 00:00:00,2,2020-07-15 06:00:00,2020-07-15 22:30:00,2020-07-15 09:00:00,2020-07-15 12:15:00,2020-07-15 16:30:00,2020-07-15 19:45:00,2020-07-15 00:00:00,2020-07-15 00:00:00,600,,2020-01-23 16:03:30,PP
1556,2020-07-16 00:00:00,2,2020-07-16 06:00:00,2020-07-16 22:30:00,2020-07-16 09:00:00,2020-07-16 12:15:00,2020-07-16 16:30:00,2020-07-16 19:45:00,2020-07-16 00:00:00,2020-07-16 00:00:00,600,,2020-01-23 16:03:30,PP
1557,2020-07-17 00:00:00,2,2020-07-17 06:00:00,2020-07-17 20:00:00,2020-07-17 09:00:00,2020-07-17 12:15:00,2020-07-17 16:30:00,2020-07-17 19:45:00,2020-07-17 00:00:00,2020-07-17 00:00:00,450,,2020-01-23 16:03:30,PP
1558,2020-07-18 00:00:00,2,2020-07-18 00:00:00,2020-07-18 00:00:00,2020-07-18 00:00:00,2020-07-18 00:00:00,2020-07-18 00:00:00,2020-07-18 00:00:00,2020-07-18 00:00:00,2020-07-18 00:00:00,0,,2020-01-23 16:03:30,PP
1559,2020-07-19 00:00:00,2,2020-07-19 00:00:00,2020-07-19 00:00:00,2020-07-19 00:00:00,2020-07-19 00:00:00,2020-07-19 00:00:00,2020-07-19 00:00:00,2020-07-19 00:00:00,2020-07-19 00:00:00,0,,2020-01-23 16:03:30,PP
1560,2020-07-20 00:00:00,2,2020-07-20 06:00:00,2020-07-20 22:30:00,2020-07-20 09:00:00,2020-07-20 12:15:00,2020-07-20 16:30:00,2020-07-20 19:45:00,2020-07-20 00:00:00,2020-07-20 00:00:00,600,,2020-01-23 16:03:30,PP
1561,2020-07-20 00:00:00,6,2020-07-20 00:01:00,2020-07-20 23:59:00,2020-07-20 09:00:00,2020-07-20 10:30:00,2020-07-20 16:30:00,2020-07-20 19:00:00,2020-07-20 22:00:00,2020-07-20 23:30:00,1108,,2020-07-06 12:38:23,PP
1562,2020-07-21 00:00:00,2,2020-07-21 06:00:00,2020-07-21 22:30:00,2020-07-21 09:00:00,2020-07-21 12:15:00,2020-07-21 16:30:00,2020-07-21 19:45:00,2020-07-21 00:00:00,2020-07-21 00:00:00,600,,2020-01-23 16:03:30,PP
1563,2020-07-21 00:00:00,6,2020-07-21 00:01:00,2020-07-21 23:59:00,2020-07-21 09:00:00,2020-07-21 10:30:00,2020-07-21 16:30:00,2020-07-21 19:00:00,2020-07-21 22:00:00,2020-07-21 23:30:00,1108,,2020-07-06 12:38:23,PP
1564,2020-07-22 00:00:00,2,2020-07-22 06:00:00,2020-07-22 22:30:00,2020-07-22 09:00:00,2020-07-22 12:15:00,2020-07-22 16:30:00,2020-07-22 19:45:00,2020-07-22 00:00:00,2020-07-22 00:00:00,600,,2020-01-23 16:03:30,PP
1565,2020-07-22 00:00:00,6,2020-07-22 00:01:00,2020-07-22 23:59:00,2020-07-22 09:00:00,2020-07-22 10:30:00,2020-07-22 16:30:00,2020-07-22 19:00:00,2020-07-22 22:00:00,2020-07-22 23:30:00,1108,,2020-07-06 12:38:23,PP
1566,2020-07-23 00:00:00,2,2020-07-23 06:00:00,2020-07-23 22:30:00,2020-07-23 09:00:00,2020-07-23 12:15:00,2020-07-23 16:30:00,2020-07-23 19:45:00,2020-07-23 00:00:00,2020-07-23 00:00:00,600,,2020-01-23 16:03:30,PP
1567,2020-07-23 00:00:00,6,2020-07-23 00:01:00,2020-07-23 23:59:00,2020-07-23 09:00:00,2020-07-23 10:30:00,2020-07-23 16:30:00,2020-07-23 19:00:00,2020-07-23 22:00:00,2020-07-23 23:30:00,1108,,2020-07-06 12:38:23,PP
1568,2020-07-24 00:00:00,2,2020-07-24 06:00:00,2020-07-24 20:00:00,2020-07-24 09:00:00,2020-07-24 12:15:00,2020-07-24 16:30:00,2020-07-24 19:45:00,2020-07-24 00:00:00,2020-07-24 00:00:00,450,,2020-01-23 16:03:30,PP
1569,2020-07-24 00:00:00,6,2020-07-24 00:01:00,2020-07-24 20:00:00,2020-07-24 09:00:00,2020-07-24 10:30:00,2020-07-24 16:30:00,2020-07-24 19:00:00,2020-07-24 00:00:00,2020-07-24 00:00:00,959,,2020-07-06 12:38:23,PP
1570,2020-07-25 00:00:00,2,2020-07-25 00:00:00,2020-07-25 00:00:00,2020-07-25 00:00:00,2020-07-25 00:00:00,2020-07-25 00:00:00,2020-07-25 00:00:00,2020-07-25 00:00:00,2020-07-25 00:00:00,0,,2020-01-23 16:03:30,PP
1571,2020-07-26 00:00:00,2,2020-07-26 00:00:00,2020-07-26 00:00:00,2020-07-26 00:00:00,2020-07-26 00:00:00,2020-07-26 00:00:00,2020-07-26 00:00:00,2020-07-26 00:00:00,2020-07-26 00:00:00,0,,2020-01-23 16:03:30,PP
1572,2020-07-27 00:00:00,2,2020-07-27 06:00:00,2020-07-27 22:30:00,2020-07-27 09:00:00,2020-07-27 12:15:00,2020-07-27 16:30:00,2020-07-27 19:45:00,2020-07-27 00:00:00,2020-07-27 00:00:00,600,,2020-01-23 16:03:30,PP
1573,2020-07-28 00:00:00,2,2020-07-28 06:00:00,2020-07-28 22:30:00,2020-07-28 09:00:00,2020-07-28 12:15:00,2020-07-28 16:30:00,2020-07-28 19:45:00,2020-07-28 00:00:00,2020-07-28 00:00:00,600,,2020-01-23 16:03:30,PP
1574,2020-07-29 00:00:00,2,2020-07-29 06:00:00,2020-07-29 22:30:00,2020-07-29 09:00:00,2020-07-29 12:15:00,2020-07-29 16:30:00,2020-07-29 19:45:00,2020-07-29 00:00:00,2020-07-29 00:00:00,600,,2020-01-23 16:03:30,PP
1575,2020-07-30 00:00:00,2,2020-07-30 06:00:00,2020-07-30 22:30:00,2020-07-30 09:00:00,2020-07-30 12:15:00,2020-07-30 16:30:00,2020-07-30 19:45:00,2020-07-30 00:00:00,2020-07-30 00:00:00,600,,2020-01-23 16:03:30,PP
1576,2020-07-31 00:00:00,2,2020-07-31 06:00:00,2020-07-31 20:00:00,2020-07-31 09:00:00,2020-07-31 12:15:00,2020-07-31 16:30:00,2020-07-31 19:45:00,2020-07-31 00:00:00,2020-07-31 00:00:00,450,,2020-01-23 16:03:30,PP
1577,2020-08-01 00:00:00,2,2020-08-01 00:00:00,2020-08-01 00:00:00,2020-08-01 00:00:00,2020-08-01 00:00:00,2020-08-01 00:00:00,2020-08-01 00:00:00,2020-08-01 00:00:00,2020-08-01 00:00:00,0,,2020-01-23 16:03:30,PP
1578,2020-08-02 00:00:00,2,2020-08-02 00:00:00,2020-08-02 00:00:00,2020-08-02 00:00:00,2020-08-02 00:00:00,2020-08-02 00:00:00,2020-08-02 00:00:00,2020-08-02 00:00:00,2020-08-02 00:00:00,0,,2020-01-23 16:03:30,PP
1579,2020-08-03 00:00:00,2,2020-08-03 06:00:00,2020-08-03 22:30:00,2020-08-03 09:00:00,2020-08-03 12:15:00,2020-08-03 16:30:00,2020-08-03 19:45:00,2020-08-03 00:00:00,2020-08-03 00:00:00,600,,2020-01-23 16:03:30,PP
1580,2020-08-04 00:00:00,2,2020-08-04 06:00:00,2020-08-04 22:30:00,2020-08-04 09:00:00,2020-08-04 12:15:00,2020-08-04 16:30:00,2020-08-04 19:45:00,2020-08-04 00:00:00,2020-08-04 00:00:00,600,,2020-01-23 16:03:30,PP
1581,2020-08-05 00:00:00,2,2020-08-05 06:00:00,2020-08-05 22:30:00,2020-08-05 09:00:00,2020-08-05 12:15:00,2020-08-05 16:30:00,2020-08-05 19:45:00,2020-08-05 00:00:00,2020-08-05 00:00:00,600,,2020-01-23 16:03:30,PP
1582,2020-08-06 00:00:00,2,2020-08-06 06:00:00,2020-08-06 22:30:00,2020-08-06 09:00:00,2020-08-06 12:15:00,2020-08-06 16:30:00,2020-08-06 19:45:00,2020-08-06 00:00:00,2020-08-06 00:00:00,600,,2020-01-23 16:03:30,PP
1583,2020-08-07 00:00:00,2,2020-08-07 06:00:00,2020-08-07 20:00:00,2020-08-07 09:00:00,2020-08-07 12:15:00,2020-08-07 16:30:00,2020-08-07 19:45:00,2020-08-07 00:00:00,2020-08-07 00:00:00,450,,2020-01-23 16:03:30,PP
1584,2020-08-08 00:00:00,2,2020-08-08 00:00:00,2020-08-08 00:00:00,2020-08-08 00:00:00,2020-08-08 00:00:00,2020-08-08 00:00:00,2020-08-08 00:00:00,2020-08-08 00:00:00,2020-08-08 00:00:00,0,,2020-01-23 16:03:30,PP
1585,2020-08-09 00:00:00,2,2020-08-09 00:00:00,2020-08-09 00:00:00,2020-08-09 00:00:00,2020-08-09 00:00:00,2020-08-09 00:00:00,2020-08-09 00:00:00,2020-08-09 00:00:00,2020-08-09 00:00:00,0,,2020-01-23 16:03:30,PP
1586,2020-08-10 00:00:00,2,2020-08-10 06:00:00,2020-08-10 22:30:00,2020-08-10 09:00:00,2020-08-10 12:15:00,2020-08-10 16:30:00,2020-08-10 19:45:00,2020-08-10 00:00:00,2020-08-10 00:00:00,600,,2020-01-23 16:03:30,PP
1587,2020-08-11 00:00:00,2,2020-08-11 06:00:00,2020-08-11 22:30:00,2020-08-11 09:00:00,2020-08-11 12:15:00,2020-08-11 16:30:00,2020-08-11 19:45:00,2020-08-11 00:00:00,2020-08-11 00:00:00,600,,2020-01-23 16:03:30,PP
1588,2020-08-11 00:00:00,6,2020-08-11 00:01:00,2020-08-11 23:59:00,2020-08-11 09:00:00,2020-08-11 10:30:00,2020-08-11 16:30:00,2020-08-11 19:00:00,2020-08-11 22:00:00,2020-08-11 23:30:00,1108,,2020-08-11 10:51:24,PP
1589,2020-08-12 00:00:00,2,2020-08-12 06:00:00,2020-08-12 22:30:00,2020-08-12 09:00:00,2020-08-12 12:15:00,2020-08-12 16:30:00,2020-08-12 19:45:00,2020-08-12 00:00:00,2020-08-12 00:00:00,600,,2020-01-23 16:03:30,PP
1590,2020-08-12 00:00:00,6,2020-08-12 00:01:00,2020-08-12 23:59:00,2020-08-12 09:00:00,2020-08-12 10:30:00,2020-08-12 16:30:00,2020-08-12 19:00:00,2020-08-12 22:00:00,2020-08-12 23:30:00,1108,,2020-08-11 10:51:24,PP
1591,2020-08-13 00:00:00,2,2020-08-13 06:00:00,2020-08-13 22:30:00,2020-08-13 09:00:00,2020-08-13 12:15:00,2020-08-13 16:30:00,2020-08-13 19:45:00,2020-08-13 00:00:00,2020-08-13 00:00:00,600,,2020-01-23 16:03:30,PP
1592,2020-08-13 00:00:00,6,2020-08-13 00:01:00,2020-08-13 23:59:00,2020-08-13 09:00:00,2020-08-13 10:30:00,2020-08-13 16:30:00,2020-08-13 19:00:00,2020-08-13 22:00:00,2020-08-13 23:30:00,1108,,2020-08-11 10:51:24,PP
1593,2020-08-14 00:00:00,2,2020-08-14 06:00:00,2020-08-14 20:00:00,2020-08-14 09:00:00,2020-08-14 12:15:00,2020-08-14 16:30:00,2020-08-14 19:45:00,2020-08-14 00:00:00,2020-08-14 00:00:00,450,,2020-01-23 16:03:30,PP
1594,2020-08-14 00:00:00,6,2020-08-14 00:01:00,2020-08-14 20:00:00,2020-08-14 09:00:00,2020-08-14 10:30:00,2020-08-14 16:30:00,2020-08-14 19:00:00,2020-08-14 00:00:00,2020-08-14 00:00:00,959,,2020-08-11 10:51:24,PP
1595,2020-08-15 00:00:00,2,2020-08-15 00:00:00,2020-08-15 00:00:00,2020-08-15 00:00:00,2020-08-15 00:00:00,2020-08-15 00:00:00,2020-08-15 00:00:00,2020-08-15 00:00:00,2020-08-15 00:00:00,0,,2020-01-23 16:03:30,PP
1596,2020-08-16 00:00:00,2,2020-08-16 00:00:00,2020-08-16 00:00:00,2020-08-16 00:00:00,2020-08-16 00:00:00,2020-08-16 00:00:00,2020-08-16 00:00:00,2020-08-16 00:00:00,2020-08-16 00:00:00,0,,2020-01-23 16:03:30,PP
1597,2020-08-17 00:00:00,2,2020-08-17 06:00:00,2020-08-17 22:30:00,2020-08-17 09:00:00,2020-08-17 12:15:00,2020-08-17 16:30:00,2020-08-17 19:45:00,2020-08-17 00:00:00,2020-08-17 00:00:00,600,,2020-01-23 16:03:30,PP
1598,2020-08-17 00:00:00,6,2020-08-17 00:01:00,2020-08-17 23:59:00,2020-08-17 09:00:00,2020-08-17 10:30:00,2020-08-17 16:30:00,2020-08-17 19:00:00,2020-08-17 22:00:00,2020-08-17 23:30:00,1108,,2020-08-13 10:16:40,PP
1599,2020-08-18 00:00:00,2,2020-08-18 06:00:00,2020-08-18 22:30:00,2020-08-18 09:00:00,2020-08-18 12:15:00,2020-08-18 16:30:00,2020-08-18 19:45:00,2020-08-18 00:00:00,2020-08-18 00:00:00,600,,2020-01-23 16:03:30,PP
1600,2020-08-18 00:00:00,6,2020-08-18 00:01:00,2020-08-18 23:59:00,2020-08-18 09:00:00,2020-08-18 10:30:00,2020-08-18 16:30:00,2020-08-18 19:00:00,2020-08-18 22:00:00,2020-08-18 23:30:00,1108,,2020-08-13 10:16:40,PP
1601,2020-08-19 00:00:00,2,2020-08-19 06:00:00,2020-08-19 22:30:00,2020-08-19 09:00:00,2020-08-19 12:15:00,2020-08-19 16:30:00,2020-08-19 19:45:00,2020-08-19 00:00:00,2020-08-19 00:00:00,600,,2020-01-23 16:03:30,PP
1602,2020-08-19 00:00:00,6,2020-08-19 00:01:00,2020-08-19 23:59:00,2020-08-19 09:00:00,2020-08-19 10:30:00,2020-08-19 16:30:00,2020-08-19 19:00:00,2020-08-19 22:00:00,2020-08-19 23:30:00,1108,,2020-08-13 10:16:40,PP
1603,2020-08-20 00:00:00,2,2020-08-20 06:00:00,2020-08-20 22:30:00,2020-08-20 09:00:00,2020-08-20 12:15:00,2020-08-20 16:30:00,2020-08-20 19:45:00,2020-08-20 00:00:00,2020-08-20 00:00:00,600,,2020-01-23 16:03:30,PP
1604,2020-08-20 00:00:00,6,2020-08-20 00:01:00,2020-08-20 23:59:00,2020-08-20 09:00:00,2020-08-20 10:30:00,2020-08-20 16:30:00,2020-08-20 18:00:00,2020-08-20 22:00:00,2020-08-20 23:30:00,1168,,2020-08-20 12:41:25,PP
1605,2020-08-21 00:00:00,2,2020-08-21 06:00:00,2020-08-21 20:00:00,2020-08-21 09:00:00,2020-08-21 12:15:00,2020-08-21 16:30:00,2020-08-21 19:45:00,2020-08-21 00:00:00,2020-08-21 00:00:00,450,,2020-01-23 16:03:30,PP
1606,2020-08-21 00:00:00,6,2020-08-21 00:01:00,2020-08-21 20:00:00,2020-08-21 09:00:00,2020-08-21 10:30:00,2020-08-21 16:30:00,2020-08-21 18:00:00,2020-08-21 18:00:00,2020-08-21 00:00:00,2099,,2020-08-20 12:41:25,PP
1607,2020-08-22 00:00:00,2,2020-08-22 00:00:00,2020-08-22 00:00:00,2020-08-22 00:00:00,2020-08-22 00:00:00,2020-08-22 00:00:00,2020-08-22 00:00:00,2020-08-22 00:00:00,2020-08-22 00:00:00,0,,2020-01-23 16:03:30,PP
1608,2020-08-23 00:00:00,2,2020-08-23 00:00:00,2020-08-23 00:00:00,2020-08-23 00:00:00,2020-08-23 00:00:00,2020-08-23 00:00:00,2020-08-23 00:00:00,2020-08-23 00:00:00,2020-08-23 00:00:00,0,,2020-01-23 16:03:30,PP
